"species","longitude","latitude"
"Ixodes pacificus",-121.9111,41.0208
"Ixodes pacificus",-121.7556,39.87001
"Ixodes pacificus",-121.5625,40.51833
"Ixodes pacificus",-121.615,39.71566
"Ixodes pacificus",-121.34611,39.69055
"Ixodes pacificus",-121.34611,39.69055
"Ixodes pacificus",-121.7556,39.87001
"Ixodes pacificus",-121.7556,39.87001
"Ixodes pacificus",-121.7556,39.87001
"Ixodes pacificus",-121.7556,39.87001
"Ixodes pacificus",-121.7556,39.87001
"Ixodes pacificus",-121.49899,39.52091
"Ixodes pacificus",-121.45,39.5223
"Ixodes pacificus",-121.44997,39.52121
"Ixodes pacificus",-121.44802,39.53345
"Ixodes pacificus",-121.44998,39.5212
"Ixodes pacificus",-121.44998,39.5212
"Ixodes pacificus",-121.44998,39.5212
"Ixodes pacificus",-121.44998,39.5212
"Ixodes pacificus",-121.44802,39.52121
"Ixodes pacificus",-121.44802,39.52121
"Ixodes pacificus",-121.44802,39.52121
"Ixodes pacificus",-121.3727,39.2751
"Ixodes pacificus",-121.4462,39.532686
"Ixodes pacificus",-121.453119,39.523286
"Ixodes pacificus",-120.5572,38.356
"Ixodes pacificus",-120.89722,38.21666
"Ixodes pacificus",-120.89722,38.21666
"Ixodes pacificus",-120.4746,38.053
"Ixodes pacificus",-120.85805,38.34096
"Ixodes pacificus",-120.4746,38.053
"Ixodes pacificus",-120.4746,38.053
"Ixodes pacificus",-120.52197,38.36904
"Ixodes pacificus",-120.53017,38.38017
"Ixodes pacificus",-120.27744,38.2612
"Ixodes pacificus",-120.552,38.0342
"Ixodes pacificus",-120.277443,38.261202
"Ixodes pacificus",-120.722896,38.2013
"Ixodes pacificus",-120.4746,38.053
"Ixodes pacificus",-120.277443,38.261202
"Ixodes pacificus",-120.4746,38.053
"Ixodes pacificus",-120.4746,38.053
"Ixodes pacificus",-120.4746,38.053
"Ixodes pacificus",-120.5515,38.0326
"Ixodes pacificus",-120.552,38.0342
"Ixodes pacificus",-120.4746,38.053
"Ixodes pacificus",-120.4746,38.053
"Ixodes pacificus",-120.5515,38.0326
"Ixodes pacificus",-120.5515,38.0326
"Ixodes pacificus",-120.552,38.0342
"Ixodes pacificus",-120.4746,38.053
"Ixodes pacificus",-120.4746,38.053
"Ixodes pacificus",-120.552,38.0342
"Ixodes pacificus",-120.8715,38.242
"Ixodes pacificus",-120.8715,38.242
"Ixodes pacificus",-120.7295,38.3066
"Ixodes pacificus",-120.8715,38.242
"Ixodes pacificus",-120.8715,38.242
"Ixodes pacificus",-120.471385,38.0512
"Ixodes pacificus",-120.471385,38.0512
"Ixodes pacificus",-120.471385,38.0512
"Ixodes pacificus",-120.767998,38.289894
"Ixodes pacificus",-120.727362,38.306473
"Ixodes pacificus",-120.727362,38.306473
"Ixodes pacificus",-120.727362,38.306473
"Ixodes pacificus",-120.471385,38.051254
"Ixodes pacificus",-120.471385,38.051254
"Ixodes pacificus",-120.727362,38.306473
"Ixodes pacificus",-120.272003,38.268014
"Ixodes pacificus",-122.3436,38.958
"Ixodes pacificus",-122.711546,39.333426
"Ixodes pacificus",-122.5806,39.2866
"Ixodes pacificus",-122.5806,39.2866
"Ixodes pacificus",-121.4855,39.3134
"Ixodes pacificus",-121.999,37.756
"Ixodes pacificus",-122.0303,37.7921
"Ixodes pacificus",-122.1628,37.9244
"Ixodes pacificus",-122.1628,37.9244
"Ixodes pacificus",-121.958,37.835
"Ixodes pacificus",-122.163,37.924
"Ixodes pacificus",-122.2503,37.8943
"Ixodes pacificus",-122.24635,37.90053
"Ixodes pacificus",-122.24635,37.90053
"Ixodes pacificus",-122.24635,37.90053
"Ixodes pacificus",-122.2586,37.901
"Ixodes pacificus",-122.2545,37.9059
"Ixodes pacificus",-122.2545,37.9059
"Ixodes pacificus",-122.2545,37.9059
"Ixodes pacificus",-122.2545,37.9059
"Ixodes pacificus",-122.2545,37.9059
"Ixodes pacificus",-122.2545,37.9059
"Ixodes pacificus",-122.2586,37.901
"Ixodes pacificus",-122.2501,37.902
"Ixodes pacificus",-122.24581,37.90472
"Ixodes pacificus",-122.24581,37.90472
"Ixodes pacificus",-122.24581,37.90472
"Ixodes pacificus",-122.24581,37.90472
"Ixodes pacificus",-122.265,37.90277
"Ixodes pacificus",-122.265,37.90972
"Ixodes pacificus",-122.24341,37.8993
"Ixodes pacificus",-122.23028,37.89224
"Ixodes pacificus",-122.24496,37.90006
"Ixodes pacificus",-122.24496,37.90006
"Ixodes pacificus",-121.45605,37.1259
"Ixodes pacificus",-122.23028,37.89224
"Ixodes pacificus",-122.22808,37.88429
"Ixodes pacificus",-122.26359,37.91212
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.26071,37.90596
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.25638,37.901
"Ixodes pacificus",-122.2643,37.9084
"Ixodes pacificus",-122.25035,37.89632
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.2586,37.9059
"Ixodes pacificus",-122.22147,37.8802
"Ixodes pacificus",-122.25001,37.8949
"Ixodes pacificus",-122.2467,37.89244
"Ixodes pacificus",-122.2467,37.89244
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.2603,37.9039
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.24581,37.90472
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.2504,37.9059
"Ixodes pacificus",-122.2586,37.901
"Ixodes pacificus",-122.2501,37.902
"Ixodes pacificus",-122.25623,37.91762
"Ixodes pacificus",-122.24635,37.90053
"Ixodes pacificus",-122.24635,37.90053
"Ixodes pacificus",-122.24581,37.90472
"Ixodes pacificus",-122.2547,37.91722
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.26879,37.9127
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.22808,37.88429
"Ixodes pacificus",-122.22147,37.8802
"Ixodes pacificus",-122.25375,37.89896
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.2643,37.9084
"Ixodes pacificus",-122.22147,37.8802
"Ixodes pacificus",-122.2474,37.8934
"Ixodes pacificus",-122.25375,37.89896
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.2643,37.9084
"Ixodes pacificus",-122.22147,37.8802
"Ixodes pacificus",-122.22808,37.88429
"Ixodes pacificus",-122.2474,37.8934
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.2643,37.9084
"Ixodes pacificus",-122.22147,37.8802
"Ixodes pacificus",-122.22808,37.88429
"Ixodes pacificus",-122.2474,37.8934
"Ixodes pacificus",-122.25375,37.89896
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.2643,37.9084
"Ixodes pacificus",-122.26359,37.91212
"Ixodes pacificus",-122.22147,37.8802
"Ixodes pacificus",-122.22808,37.88429
"Ixodes pacificus",-122.25375,37.89896
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.2643,37.9084
"Ixodes pacificus",-122.22808,37.88429
"Ixodes pacificus",-122.2474,37.8934
"Ixodes pacificus",-122.25375,37.89896
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.22147,37.8802
"Ixodes pacificus",-122.2474,37.8934
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.2643,37.9084
"Ixodes pacificus",-122.22147,37.8802
"Ixodes pacificus",-122.22808,37.88429
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.2474,37.8934
"Ixodes pacificus",-122.25375,37.89896
"Ixodes pacificus",-122.24581,37.90472
"Ixodes pacificus",-122.2474,37.8934
"Ixodes pacificus",-122.25375,37.89896
"Ixodes pacificus",-122.25659,37.90103
"Ixodes pacificus",-122.26015,37.90338
"Ixodes pacificus",-122.2643,37.9084
"Ixodes pacificus",-122.24581,37.90472
"Ixodes pacificus",-122.248714,37.898611
"Ixodes pacificus",-122.25456,37.9457
"Ixodes pacificus",-122.265,37.9097
"Ixodes pacificus",-122.2547,37.9176
"Ixodes pacificus",-122.2547,37.9172
"Ixodes pacificus",-122.146432,37.818599
"Ixodes pacificus",-122.270601,37.975175
"Ixodes pacificus",-122.310319,37.950137
"Ixodes pacificus",-122.2522,37.9127
"Ixodes pacificus",-122.2559,37.9005
"Ixodes pacificus",-122.256278,37.900687
"Ixodes pacificus",-122.264872,37.908509
"Ixodes pacificus",-122.249229,37.891909
"Ixodes pacificus",-122.221106,38.047025
"Ixodes pacificus",-122.2476,37.906368
"Ixodes pacificus",-122.2476,37.906368
"Ixodes pacificus",-122.124217,37.9556981
"Ixodes pacificus",-122.124217,37.956981
"Ixodes pacificus",-122.124217,37.956981
"Ixodes pacificus",-122.124217,37.956981
"Ixodes pacificus",-122.223461,37.882603
"Ixodes pacificus",-122.223461,37.882603
"Ixodes pacificus",-122.124217,37.956981
"Ixodes pacificus",-122.124217,37.956981
"Ixodes pacificus",-123.96333,41.8525
"Ixodes pacificus",-123.93861,41.86166
"Ixodes pacificus",-124.02555,41.85083
"Ixodes pacificus",-121.0164,38.8917
"Ixodes pacificus",-121.041,38.911
"Ixodes pacificus",-120.8477,38.6827
"Ixodes pacificus",-120.8477,38.6827
"Ixodes pacificus",-120.8477,38.6827
"Ixodes pacificus",-120.839,38.907
"Ixodes pacificus",-120.839,38.907
"Ixodes pacificus",-120.839,38.907
"Ixodes pacificus",-120.839,38.907
"Ixodes pacificus",-120.839,38.907
"Ixodes pacificus",-120.7095,38.7052
"Ixodes pacificus",-120.47527,38.76472
"Ixodes pacificus",-120.46166,38.78194
"Ixodes pacificus",-120.50111,38.78027
"Ixodes pacificus",-120.48388,38.77138
"Ixodes pacificus",-120.49527,38.77166
"Ixodes pacificus",-120.76277,38.94305
"Ixodes pacificus",-120.7903,38.9242
"Ixodes pacificus",-120.7903,38.9242
"Ixodes pacificus",-120.77111,38.94972
"Ixodes pacificus",-120.48361,38.77444
"Ixodes pacificus",-120.48361,38.77444
"Ixodes pacificus",-120.48361,38.77444
"Ixodes pacificus",-120.4366,38.7765
"Ixodes pacificus",-120.48111,38.765
"Ixodes pacificus",-120.89388,38.80055
"Ixodes pacificus",-121.04359,38.77139
"Ixodes pacificus",-121.04381,38.77111
"Ixodes pacificus",-120.95967,38.82208
"Ixodes pacificus",-120.95967,38.82208
"Ixodes pacificus",-120.94631,38.82447
"Ixodes pacificus",-120.92182,38.81427
"Ixodes pacificus",-120.89362,38.80169
"Ixodes pacificus",-120.89362,38.80169
"Ixodes pacificus",-120.76759,38.89705
"Ixodes pacificus",-120.81817,38.87264
"Ixodes pacificus",-120.89362,38.80169
"Ixodes pacificus",-120.89362,38.80169
"Ixodes pacificus",-120.89362,38.80169
"Ixodes pacificus",-120.89362,38.80169
"Ixodes pacificus",-120.89362,38.80169
"Ixodes pacificus",-120.489,38.766
"Ixodes pacificus",-121.11098,38.75846
"Ixodes pacificus",-120.89362,38.80169
"Ixodes pacificus",-120.89362,38.80169
"Ixodes pacificus",-121.04364,38.77137
"Ixodes pacificus",-120.94631,38.82447
"Ixodes pacificus",-120.94631,38.82447
"Ixodes pacificus",-120.92211,38.8146
"Ixodes pacificus",-121.04364,38.77137
"Ixodes pacificus",-121.04364,38.77137
"Ixodes pacificus",-121.04364,38.77137
"Ixodes pacificus",-120.7996,38.74314
"Ixodes pacificus",-121.032,38.775
"Ixodes pacificus",-121.034,38.774
"Ixodes pacificus",-121.025,38.779
"Ixodes pacificus",-121.0436,38.7714
"Ixodes pacificus",-121.0436,38.7714
"Ixodes pacificus",-121.0436,38.7714
"Ixodes pacificus",-121.0436,38.7714
"Ixodes pacificus",-121.0463,38.7734
"Ixodes pacificus",-121.0282,38.8811
"Ixodes pacificus",-121.0386,38.7745
"Ixodes pacificus",-121.0467,38.7761
"Ixodes pacificus",-120.8936,38.8017
"Ixodes pacificus",-120.8936,38.8017
"Ixodes pacificus",-121.0363,38.7739
"Ixodes pacificus",-121.0436,38.7714
"Ixodes pacificus",-121.0436,38.7714
"Ixodes pacificus",-121.034,38.774
"Ixodes pacificus",-121.032,38.775
"Ixodes pacificus",-121.025,38.779
"Ixodes pacificus",-120.5532,38.7019
"Ixodes pacificus",-120.5532,38.7019
"Ixodes pacificus",-120.4668,38.779
"Ixodes pacificus",-120.4217,38.7877
"Ixodes pacificus",-121.0354,38.7737
"Ixodes pacificus",-121.0354,38.7737
"Ixodes pacificus",-121.0433,38.7712
"Ixodes pacificus",-121.0535,38.7591
"Ixodes pacificus",-121.0481,38.77159
"Ixodes pacificus",-121.0481,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-120.94631,38.82447
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.4812,38.77159
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.4812,38.77159
"Ixodes pacificus",-121.0442,38.7706
"Ixodes pacificus",-121.0442,38.7706
"Ixodes pacificus",-121.0442,38.7706
"Ixodes pacificus",-121.0442,38.7706
"Ixodes pacificus",-121.046907,38.774729
"Ixodes pacificus",-121.04182,38.77159
"Ixodes pacificus",-121.04182,38.77159
"Ixodes pacificus",-121.0442,38.7706
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04297,38.77411
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.04812,38.77159
"Ixodes pacificus",-121.0442,38.7706
"Ixodes pacificus",-121.0442,38.7706
"Ixodes pacificus",-122.7238,39.6475
"Ixodes pacificus",-122.6948,39.6733
"Ixodes pacificus",-123.8882,40.2133
"Ixodes pacificus",-123.8882,40.2133
"Ixodes pacificus",-124.0092,40.3528
"Ixodes pacificus",-123.6117,40.1763
"Ixodes pacificus",-123.6117,40.1763
"Ixodes pacificus",-123.6117,40.1763
"Ixodes pacificus",-123.7896,40.0663
"Ixodes pacificus",-123.7896,40.0663
"Ixodes pacificus",-123.636,40.276
"Ixodes pacificus",-123.636,40.276
"Ixodes pacificus",-123.899,40.108
"Ixodes pacificus",-124.0359,40.3358
"Ixodes pacificus",-124.0359,40.3358
"Ixodes pacificus",-123.9973,40.1385
"Ixodes pacificus",-124.264,40.576
"Ixodes pacificus",-123.766,40.113
"Ixodes pacificus",-123.661,40.085
"Ixodes pacificus",-123.8095,40.2436
"Ixodes pacificus",-123.8095,40.2436
"Ixodes pacificus",-123.55472,41.35638
"Ixodes pacificus",-123.52611,41.30305
"Ixodes pacificus",-123.793468,40.019115
"Ixodes pacificus",-118.28942,36.781864
"Ixodes pacificus",-118.908,34.871
"Ixodes pacificus",-118.908,34.871
"Ixodes pacificus",-118.908,34.871
"Ixodes pacificus",-118.61555,35.54805
"Ixodes pacificus",-118.61555,35.54805
"Ixodes pacificus",-118.896422,34.871104
"Ixodes pacificus",-122.81353,39.01781
"Ixodes pacificus",-122.81353,39.01781
"Ixodes pacificus",-122.81353,39.01781
"Ixodes pacificus",-122.81353,39.01781
"Ixodes pacificus",-122.93722,39.44361
"Ixodes pacificus",-122.99986,39.13605
"Ixodes pacificus",-122.81352,39.0178
"Ixodes pacificus",-122.81352,39.0178
"Ixodes pacificus",-122.90622,38.93461
"Ixodes pacificus",-122.77467,39.04323
"Ixodes pacificus",-122.71688,38.83477
"Ixodes pacificus",-122.6369,38.91876
"Ixodes pacificus",-122.88555,39.0425
"Ixodes pacificus",-122.52255,38.98071
"Ixodes pacificus",-122.41435,39.00819
"Ixodes pacificus",-122.81353,39.01781
"Ixodes pacificus",-122.99986,39.30372
"Ixodes pacificus",-122.99986,39.30372
"Ixodes pacificus",-122.9506,39.2527
"Ixodes pacificus",-122.52255,38.98071
"Ixodes pacificus",-122.52255,38.98071
"Ixodes pacificus",-122.41435,39.00819
"Ixodes pacificus",-122.41435,39.00819
"Ixodes pacificus",-122.41435,39.00819
"Ixodes pacificus",-122.9433,39.4473
"Ixodes pacificus",-122.71688,38.84777
"Ixodes pacificus",-122.71688,38.84777
"Ixodes pacificus",-122.71688,38.84777
"Ixodes pacificus",-122.90761,38.93461
"Ixodes pacificus",-122.77467,39.04323
"Ixodes pacificus",-122.9391,39.4413
"Ixodes pacificus",-122.93997,39.44165
"Ixodes pacificus",-122.93997,39.44165
"Ixodes pacificus",-122.9506,39.2527
"Ixodes pacificus",-122.92914,39.43795
"Ixodes pacificus",-122.92914,39.43795
"Ixodes pacificus",-122.52504,38.82821
"Ixodes pacificus",-122.69791,38.83036
"Ixodes pacificus",-122.63603,38.75543
"Ixodes pacificus",-122.52504,38.82821
"Ixodes pacificus",-122.93997,39.44165
"Ixodes pacificus",-122.93997,39.44165
"Ixodes pacificus",-122.7708,38.9611
"Ixodes pacificus",-122.7708,38.9611
"Ixodes pacificus",-122.7708,38.9611
"Ixodes pacificus",-122.7708,38.9611
"Ixodes pacificus",-122.588056,38.9233
"Ixodes pacificus",-122.7444,38.5959
"Ixodes pacificus",-122.592294,38.910458
"Ixodes pacificus",-122.592294,38.910458
"Ixodes pacificus",-122.592294,38.910458
"Ixodes pacificus",-122.592294,38.910458
"Ixodes pacificus",-122.9506,39.2527
"Ixodes pacificus",-122.81353,39.01781
"Ixodes pacificus",-122.99986,39.30372
"Ixodes pacificus",-122.588222,38.923417
"Ixodes pacificus",-122.588222,38.923417
"Ixodes pacificus",-122.81353,39.01781
"Ixodes pacificus",-122.81353,39.01781
"Ixodes pacificus",-122.81353,39.01781
"Ixodes pacificus",-122.99986,39.30372
"Ixodes pacificus",-122.99986,39.30372
"Ixodes pacificus",-122.99986,39.30372
"Ixodes pacificus",-122.41664,39.0085
"Ixodes pacificus",-122.741,38.9612
"Ixodes pacificus",-122.741,38.9612
"Ixodes pacificus",-122.741,38.9612
"Ixodes pacificus",-122.813333,39.017778
"Ixodes pacificus",-122.813333,39.017778
"Ixodes pacificus",-122.813333,39.017778
"Ixodes pacificus",-122.813333,39.017778
"Ixodes pacificus",-122.6327,39.1222
"Ixodes pacificus",-122.48487,39.1411
"Ixodes pacificus",-122.48487,39.1411
"Ixodes pacificus",-122.48487,39.1411
"Ixodes pacificus",-122.949414,39.252777
"Ixodes pacificus",-122.949414,39.252777
"Ixodes pacificus",-122.48487,39.1411
"Ixodes pacificus",-122.48487,39.1411
"Ixodes pacificus",-122.48487,39.1411
"Ixodes pacificus",-122.59595,39.1898
"Ixodes pacificus",-122.58704,39.15442
"Ixodes pacificus",-122.58704,39.15442
"Ixodes pacificus",-122.58704,39.15442
"Ixodes pacificus",-122.58704,39.15442
"Ixodes pacificus",-122.564238,38.823059
"Ixodes pacificus",-122.632747,39.122229
"Ixodes pacificus",-122.708156,38.958886
"Ixodes pacificus",-122.54274,38.5646
"Ixodes pacificus",-122.503905,38.564275
"Ixodes pacificus",-121.27781,41.02158
"Ixodes pacificus",-118.21479,33.9341
"Ixodes pacificus",-118.024,34.178
"Ixodes pacificus",-117.66,34.236
"Ixodes pacificus",-117.66,34.236
"Ixodes pacificus",-118.0241,34.1775
"Ixodes pacificus",-118.879,34.059
"Ixodes pacificus",-118.87,34.039
"Ixodes pacificus",-120.076,34.531
"Ixodes pacificus",-118.14444,34.26583
"Ixodes pacificus",-118.14444,34.26583
"Ixodes pacificus",-118.14444,34.26583
"Ixodes pacificus",-118.14444,34.26583
"Ixodes pacificus",-117.79166,34.20833
"Ixodes pacificus",-117.79166,34.20833
"Ixodes pacificus",-117.79166,34.20833
"Ixodes pacificus",-117.79166,34.20833
"Ixodes pacificus",-117.775,34.225
"Ixodes pacificus",-117.775,34.225
"Ixodes pacificus",-117.775,34.225
"Ixodes pacificus",-117.775,34.225
"Ixodes pacificus",-117.69166,34.15833
"Ixodes pacificus",-117.69166,34.15833
"Ixodes pacificus",-117.69166,34.15833
"Ixodes pacificus",-117.69166,34.15833
"Ixodes pacificus",-117.66666,34.16666
"Ixodes pacificus",-117.66666,34.16666
"Ixodes pacificus",-117.66666,34.16666
"Ixodes pacificus",-117.66666,34.16666
"Ixodes pacificus",-118.0241,34.1775
"Ixodes pacificus",-118.0241,34.1775
"Ixodes pacificus",-118.0241,34.1775
"Ixodes pacificus",-118.0241,34.1775
"Ixodes pacificus",-118.339,33.329
"Ixodes pacificus",-118.339,33.329
"Ixodes pacificus",-118.6651,34.1965
"Ixodes pacificus",-118.6651,34.1965
"Ixodes pacificus",-118.87888,34.05555
"Ixodes pacificus",-118.52722,34.15361
"Ixodes pacificus",-118.339,33.329
"Ixodes pacificus",-118.339,33.329
"Ixodes pacificus",-118.33333,33.31666
"Ixodes pacificus",-118.36666,33.38333
"Ixodes pacificus",-117.18619,34.18619
"Ixodes pacificus",-117.9973,34.17708
"Ixodes pacificus",-118.3347,33.355
"Ixodes pacificus",-118.33908,33.33894
"Ixodes pacificus",-118.34166,33.337
"Ixodes pacificus",-118.14444,34.26583
"Ixodes pacificus",-118.88611,34.34972
"Ixodes pacificus",-118.88611,34.34972
"Ixodes pacificus",-118.7987,34.13611
"Ixodes pacificus",-118.18056,34.43944
"Ixodes pacificus",-118.13035,34.47396
"Ixodes pacificus",-118.714,34.102
"Ixodes pacificus",-118.9,34.14608
"Ixodes pacificus",-118.86278,34.08568
"Ixodes pacificus",-118.86278,34.08568
"Ixodes pacificus",-117.795419,34.129236
"Ixodes pacificus",-117.795419,34.129236
"Ixodes pacificus",-118.3021,34.0473
"Ixodes pacificus",-118.5498,34.0569
"Ixodes pacificus",-118.5597,34.0477
"Ixodes pacificus",-118.3021,34.0473
"Ixodes pacificus",-118.5498,34.0569
"Ixodes pacificus",-118.5597,34.0477
"Ixodes pacificus",-118.3021,34.0473
"Ixodes pacificus",-117.474,34.0751
"Ixodes pacificus",-117.474,34.0751
"Ixodes pacificus",-117.794603,34.130632
"Ixodes pacificus",-118.369781,33.759018
"Ixodes pacificus",-118.283139,34.130914
