"","aet","cwd","ppt","pptdjf","pptjja","tmn","tmx","tmxjja","tmndjf","fveg","Back"
"1",621.543273925781,346.206695556641,2406.85009765625,378.178985595703,31.7336006164551,6.28999996185303,18.3866996765137,25.2229995727539,3.09330010414124,7,0
"2",539.313293457031,383.363311767578,2658.9267578125,426.484405517578,32.7899017333984,4.40999984741211,18.6233005523682,27.7588996887207,0.787400007247925,7,0
"3",310.716705322266,433.029998779297,1627.16333007812,258.976593017578,19.7970008850098,2.94000005722046,13.0066995620728,21.8386001586914,-1.54260003566742,7,0
"4",566.763305664062,339.88330078125,2390.65673828125,392.463592529297,25.3117008209229,5.11329984664917,17.3033008575439,26.5587005615234,1.00789999961853,7,0
"5",564.36328125,349.683288574219,2358.466796875,387.725311279297,24.7082996368408,4.69000005722046,17.4733009338379,26.8194007873535,0.531000018119812,7,0
"6",452.466705322266,452.410003662109,1727.693359375,275.209808349609,17.7476997375488,4.21000003814697,18.2000007629395,27.8041000366211,0.0132999997586012,7,0
"7",668.760009765625,289.673309326172,2928.58325195312,463.431396484375,36.967601776123,6.64669990539551,16.8966999053955,24.1410007476807,2.80719995498657,7,0
"8",433.473297119141,482.073303222656,1371.36669921875,228.806900024414,16.5487003326416,4.67000007629395,15.6066999435425,24.6989002227783,-0.35139998793602,7,0
"9",516.450012207031,424.239990234375,2434.78662109375,399.444610595703,26.4472007751465,5.45329999923706,17.1732997894287,26.3283996582031,1.41069996356964,7,0
"10",695.559997558594,257.166687011719,2438.61010742188,382.186096191406,33.125,6.64330005645752,17.8533000946045,24.2633991241455,3.17339992523193,7,0
"11",614.126708984375,340.583312988281,2889.693359375,457.653900146484,36.1623001098633,5.83669996261597,17.4832992553711,25.7532005310059,1.9938999414444,8,0
"12",516.940002441406,359.440002441406,2467.28662109375,400.329895019531,28.8159008026123,5.41330003738403,16.073299407959,24.9706993103027,1.38010001182556,8,0
"13",717.090026855469,277.799987792969,2396.79663085938,375.918212890625,32.5471000671387,6.4633002281189,18.0699996948242,24.6688003540039,3.01539993286133,7,0
"14",295.386688232422,669.046691894531,542.923278808594,80.3102035522461,14.6716003417969,3.02329993247986,17.9633007049561,28.8498992919922,-2.87639999389648,15,0
"15",570.210021972656,352.173309326172,2724.4599609375,436.322814941406,32.3019981384277,4.7632999420166,18.1933002471924,27.1201992034912,0.648699998855591,8,0
"16",321.306701660156,372.130004882812,1292.59997558594,194.919906616211,23.1893997192383,1.99329996109009,9.97669982910156,18.7327995300293,-3.01889991760254,1,0
"17",373.486694335938,510.186706542969,828.793273925781,129.419097900391,14.8353004455566,4.55329990386963,17.3533000946045,26.9643993377686,-1.00800001621246,7,0
"18",260.336700439453,627.13330078125,545.196716308594,75.4690017700195,16.5146999359131,1.65330004692078,16.3299999237061,27.2110004425049,-3.95709991455078,7,0
"19",345.733306884766,530.423278808594,798.710021972656,116.92130279541,18.2374000549316,4.82329988479614,15.2700004577637,24.2597007751465,-0.1824000030756,7,0
"20",334.463287353516,406.429992675781,1290.9599609375,195.756393432617,23.1173992156982,2.72000002861023,11.0066995620728,19.8931999206543,-2.17000007629395,1,0
"21",358.173309326172,518.150024414062,808.333312988281,118.913398742676,17.8694000244141,5.07329988479614,15.0966997146606,23.9703006744385,0.131400004029274,7,0
"22",499.273284912109,365.316711425781,2615.95678710938,422.425598144531,30.4636001586914,5.51999998092651,15.8599996566772,24.5872001647949,1.51020002365112,8,0
"23",384.690002441406,481.363311767578,719.853271484375,103.947700500488,19.4332008361816,4.51000022888184,16.4699993133545,25.7992992401123,-0.881900012493134,7,0
"24",359.723297119141,419.079986572266,1612.14672851562,258.384613037109,18.2126998901367,3.45000004768372,13.7067003250122,23.0100002288818,-1.1574000120163,7,0
"25",314.036712646484,629.380004882812,618.47998046875,98.0150985717773,15.2349996566772,3.20670008659363,16.6266994476318,27.4169998168945,-2.62910008430481,15,0
"26",364.329986572266,419.13330078125,1122.87670898438,168.404998779297,21.5991992950439,4.51669979095459,13.1967000961304,22.0352993011475,-0.921000003814697,7,0
"27",288.859985351562,616.803283691406,540.203308105469,75.6918029785156,15.9180002212524,1.95000004768372,16.7467002868652,27.6152000427246,-3.76869988441467,7,0
"28",211.256698608398,641.36328125,491.86669921875,64.7426986694336,16.2863998413086,1.07330000400543,15.4366998672485,26.2576999664307,-4.65240001678467,1,0
"29",389.653289794922,560.9033203125,682.296691894531,105.686599731445,15.3557996749878,4.51999998092651,15.8267002105713,25.752799987793,-1.59730005264282,7,0
"30",399.226715087891,472.109985351562,551.820007324219,73.986701965332,17.0590991973877,2.38669991493225,16.3099994659424,27.0007991790771,-3.39280009269714,7,0
"31",346.403289794922,518.083312988281,913.960021972656,146.072906494141,15.3090000152588,5,16.5032997131348,25.8041000366211,-0.141299992799759,7,0
"32",239.839996337891,599.456726074219,280.070007324219,35.6054000854492,10.3733997344971,-0.173299998044968,15.8199996948242,26.4736995697021,-5.12769985198975,9,0
"33",385.486694335938,545.239990234375,696.63671875,105.2333984375,15.6209001541138,4.10330009460449,16.0433006286621,26.2129993438721,-1.99319994449615,7,0
"34",412.273284912109,414.089996337891,1841.18334960938,307.529907226562,17.7889995574951,4.13670015335083,15.1466999053955,24.7019996643066,-0.249799996614456,7,0
"35",704.880004882812,294.206695556641,2031.73327636719,317.508087158203,27.0233993530273,7.24669981002808,16.9367008209229,21.130199432373,4.46540021896362,7,0
"36",248.960006713867,591.913330078125,526.873291015625,69.5801010131836,17.1152992248535,0.949999988079071,15.5299997329712,26.4279003143311,-4.65819978713989,2,0
"37",295.256713867188,633.176696777344,634.496704101562,102.15119934082,15.2818002700806,3.80999994277954,16.5599994659424,27.0132999420166,-2.22289991378784,15,0
"38",401.773284912109,477.636688232422,1806.01330566406,296.597686767578,16.7978992462158,4.3467001914978,15.9933004379272,25.5207004547119,-0.0450000017881393,7,0
"39",325.113311767578,539.86328125,432.623291015625,56.7074012756348,14.5432996749878,0.730000019073486,15.8667001724243,26.6506996154785,-5.08330011367798,3,0
"40",248.713302612305,601.966674804688,290.029998779297,33.8174018859863,11.8740997314453,-0.143299996852875,16.1667003631592,26.9606990814209,-5.69269990921021,11,0
"41",243.279998779297,613.446716308594,284.636688232422,32.1008987426758,12.8535995483398,-0.150000005960464,16.4099998474121,27.3187007904053,-5.80520009994507,11,0
"42",206.399993896484,642.173278808594,293.246704101562,34.0765991210938,12.6849002838135,-0.159999996423721,16.2900009155273,27.228099822998,-5.6697998046875,11,0
"43",326.223297119141,507,931.356689453125,148.717895507812,16.4871997833252,4.97669982910156,15.5832996368408,24.7963008880615,0.0208999998867512,7,0
"44",288.63330078125,609.936706542969,715.786682128906,111.31729888916,15.37380027771,4.30329990386963,16.2399997711182,26.3808002471924,-1.68239998817444,7,0
"45",672.13330078125,284.143310546875,2221.12329101562,352.773193359375,26.9887008666992,6.75330018997192,17.9932994842529,23.8537998199463,3.6538999080658,8,0
