"","aet","cwd","ppt","pptdjf","pptjja","tmn","tmx","tmxjja","tmndjf","fveg","Back"
"1",28.5466995239258,35.3522987365723,37.9852981567383,37.9229011535645,7.78480005264282,3.13470005989075,17.8306999206543,38.0768013000488,3.16759991645813,3,0
"2",27.0363006591797,0.0772999972105026,148.02229309082,144.188003540039,2.37719988822937,3.59800004959106,12.1282997131348,30.0589008331299,3.76900005340576,15,0
"3",28.4552993774414,4.16099977493286,42.8627014160156,37.2430000305176,0.651799976825714,3.21300005912781,12.6859998703003,34.3492012023926,3.58570003509521,11,0
"4",20.5037002563477,0.121699996292591,114.879699707031,103.733001708984,4.45590019226074,3.0699999332428,12.9792995452881,33.5180015563965,3.51740002632141,15,0
"5",24.7042999267578,0.0270000007003546,107.124298095703,101.069602966309,1.83790004253387,3.70799994468689,12.7506999969482,34.0103988647461,4.15700006484985,2,0
"6",34.4832992553711,6.80999994277954,51.9393005371094,44.4496994018555,1.31229996681213,3.2936999797821,14.0179996490479,35.4473991394043,3.70329999923706,11,0
"7",18.2106990814209,30.7812995910645,23.770299911499,23.9580993652344,6.44899988174438,3.05699992179871,13.229700088501,35.3891983032227,3.14429998397827,3,0
"8",43.8889999389648,17.1777000427246,65.4152984619141,62.4818000793457,1.8099000453949,6.16800022125244,19.5536994934082,29.8122997283936,6.29530000686646,8,0
"9",6.78569984436035,0,226.035293579102,223.059692382812,8.4512996673584,-2.63100004196167,8.60830020904541,26.5757007598877,-2.7311999797821,7,0
"10",7.99970006942749,0,493.226715087891,519.758178710938,50.073299407959,0.443699985742569,8.60299968719482,25.4491004943848,0.250099986791611,15,0
"11",45.8186988830566,10.2047004699707,81.2143020629883,75.5942001342773,0.763800024986267,7.55970001220703,18.8712997436523,23.4503993988037,7.4702000617981,2,0
"12",31.3346996307373,0.888999998569489,70.4646987915039,57.4887008666992,0.655900001525879,2.61899995803833,14.1319999694824,33.0718002319336,2.93510007858276,8,0
"13",11.0026998519897,25.6299991607666,14.7166996002197,12.9246997833252,6.89569997787476,-0.103299997746944,14.1732997894287,37.0533981323242,0.38740000128746,3,0
"14",30.5223007202148,1.09029996395111,58.475700378418,52.0186996459961,0.960600018501282,3.22300004959106,12.5787000656128,34.0811004638672,3.68029999732971,11,0
"15",30.8640003204346,4.00470018386841,49.9109992980957,41.9618988037109,1.0106999874115,3.00430011749268,12.7672996520996,34.9161987304688,3.33839988708496,11,0
"16",0,0,268.299011230469,305.310791015625,16.8962001800537,-8.52200031280518,-1.62269997596741,14.3190002441406,-8.37460041046143,5,0
"17",31.7080001831055,0.373299986124039,111.338302612305,100.896202087402,2.62199997901917,2.43600010871887,13.2386999130249,34.8676986694336,2.9539999961853,15,0
"18",30.2392997741699,0.230000004172325,75.1613006591797,79.8703994750977,0.732900023460388,0.0173000004142523,16.1392993927002,32.0722999572754,0.396299988031387,2,0
"19",23.2880001068115,13.0996999740601,37.3709983825684,37.9711990356445,0.84960001707077,-0.444999992847443,15.4603004455566,33.6809005737305,-0.158000007271767,7,0
"20",27.693000793457,12.8697004318237,37.2430000305176,32.2728996276855,0.971099972724915,3.14730000495911,13.8782997131348,35.4976005554199,3.56990003585815,11,0
"21",21.9106998443604,0.342000007629395,99.8302993774414,90.7706985473633,3.25959992408752,3.39000010490417,13.2277002334595,33.9816017150879,3.82470011711121,11,0
"22",18.8656997680664,34.2060012817383,21.3600006103516,19.528299331665,9.28820037841797,4.86299991607666,17.952299118042,40.1511001586914,5.38980007171631,3,0
"23",35.5816993713379,0.856000006198883,74.6267013549805,66.7726974487305,0.853100001811981,4.96000003814697,16.3957004547119,22.2432994842529,5.23530006408691,11,0
"24",0,0,136.121002197266,133.732299804688,10.3470001220703,-6.89130020141602,4.89629983901978,24.2821998596191,-6.54300022125244,9,0
"25",NA,NA,69.0967025756836,69.2343978881836,8.53800010681152,-7.74429988861084,4.86770009994507,27.3976001739502,-7.18100023269653,9,0
"26",18.1187000274658,27.7763004302979,23.7532997131348,21.8271999359131,11.2911996841431,2.99699997901917,14.8439998626709,38.092098236084,3.47320008277893,3,0
"27",12.1160001754761,0,289.865692138672,261.886993408203,11.8274002075195,0.0392999984323978,8.28870010375977,25.5207004547119,0.0856999978423119,15,0
"28",23.8729991912842,11.2157001495361,48.6559982299805,44.2532997131348,2.28439998626709,-0.869000017642975,13.8577003479004,34.3741989135742,-0.361299991607666,3,0
"29",41.8870010375977,3.22699999809265,118.021301269531,110.434700012207,1.35520005226135,2.78430008888245,12.8916997909546,30.4615993499756,2.63870000839233,8,0
"30",35.0783004760742,2.87529993057251,71.5739974975586,61.4446983337402,0.600300014019012,1.95829999446869,15.8039999008179,33.1618995666504,2.22900009155273,2,0
"31",28.1580009460449,0.742699980735779,68.5267028808594,63.486198425293,1.30719995498657,3.73769998550415,13.3423004150391,30.6938991546631,4.33339977264404,2,0
"32",NA,NA,16.36669921875,13.7593002319336,2.38369989395142,4.95699977874756,22.0086994171143,40.9850997924805,5.41970014572144,9,0
"33",25.9750003814697,0,168.513000488281,164.630798339844,4.84759998321533,2.41630005836487,12.3020000457764,31.4039001464844,2.49259996414185,7,0
"34",18.4930000305176,20.9022998809814,29.863000869751,29.6945991516113,10.4247999191284,1.39129996299744,10.9833002090454,30.622200012207,1.33210003376007,3,0
"35",0,0,246.621994018555,262.795013427734,18.8246002197266,-6.26900005340576,2.39730000495911,18.6872005462646,-6.04990005493164,8,0
"36",13.9333000183105,27.7947006225586,17.6700000762939,19.1396007537842,4.44000005722046,0.672299981117249,16.4997005462646,39.546199798584,1.34769999980927,5,0
"37",17.6319999694824,0,241.589706420898,246.770904541016,8.09220027923584,0.630999982357025,12.3549995422363,31.5820007324219,0.701300024986267,15,0
"38",3.34669995307922,0,295.868011474609,315.910797119141,14.8687000274658,-2.0896999835968,6.73899984359741,24.180700302124,-2.26670002937317,7,0
"39",5.56300020217896,0,232.077697753906,232.78059387207,9.43680000305176,-3.24799990653992,8.48400020599365,23.1720008850098,-3.57109999656677,1,0
"40",13.293999671936,38.831298828125,15.0417003631592,15.0558996200562,5.52629995346069,2.07069993019104,16.3843002319336,39.2406005859375,2.66190004348755,3,0
"41",31.2752990722656,4.56599998474121,48.7843017578125,41.1497001647949,0.915199995040894,3.019700050354,12.7166996002197,34.657398223877,3.35409998893738,11,0
"42",17.7457008361816,21.1410007476807,21.9200000762939,21.0948009490967,5.71129989624023,3.08369994163513,12.3997001647949,35.7128982543945,3.07610011100769,3,0
"43",19.56369972229,0,145.64599609375,134.247192382812,7.87029981613159,2.99600005149841,12.5812997817993,33.6875991821289,3.4407000541687,2,0
"44",28.3943004608154,8.77929973602295,42.6417007446289,34.5480995178223,0.569700002670288,3.36269998550415,13.8542995452881,35.785701751709,3.75079989433289,11,0
"45",50.8600006103516,10.8979997634888,107.142303466797,96.6128005981445,6.93480014801025,3.17770004272461,15.7006998062134,32.3009986877441,3.22429990768433,15,0
"46",0,0,277.833312988281,235.913101196289,7.06319999694824,-8.26830005645752,5.04699993133545,19.0671997070312,-8.49409961700439,1,0
"47",13.1337003707886,39.0750007629395,14.753999710083,15.0373001098633,5.78800010681152,2.02469992637634,16.3542995452881,39.0962982177734,2.60310006141663,3,0
"48",17.55299949646,0,244.229293823242,250.714004516602,9.66009998321533,2.7720000743866,10.7652997970581,30.8943996429443,2.92379999160767,5,0
"49",9.94869995117188,0,163.339706420898,159.863006591797,8.89379978179932,-0.396699994802475,8.8149995803833,29.0767002105713,-0.392100006341934,8,0
"50",29.5912990570068,0,149.711700439453,139.319198608398,3.35470008850098,1.81369996070862,12.8896999359131,32.4468994140625,2.0346999168396,15,0
"51",19.0170001983643,0,192.049301147461,191.382293701172,3.55640006065369,0.859300017356873,12.2707004547119,31.2576999664307,1.08109998703003,8,0
"52",25.0359992980957,0,184.579299926758,175.067199707031,4.47189998626709,0.435699999332428,12.2882995605469,30.7280006408691,0.594200015068054,15,0
"53",49.8689994812012,11.1642999649048,94.7156982421875,89.1781005859375,1.22420001029968,6.73070001602173,18.9570007324219,33.0620994567871,6.73699998855591,15,0
"54",3.42230010032654,0,173.945007324219,172.812103271484,10.2835998535156,-1.8092999458313,7.07299995422363,30.8763999938965,-1.68359994888306,7,0
"55",14.0340003967285,25.9932994842529,18.2740001678467,19.3104000091553,4.59639978408813,1.30369997024536,16.1446990966797,40.0299987792969,1.85029995441437,3,0
"56",1.1253000497818,0,46.1459999084473,47.4700012207031,9.01920032501221,-5.38070011138916,6.29829978942871,29.0069999694824,-4.88119983673096,3,0
"57",28.3502998352051,1.31070005893707,53.2610015869141,46.0410003662109,1.04390001296997,2.34669995307922,14.4863004684448,32.2043991088867,2.65310001373291,2,0
"58",37.6873016357422,6.85129976272583,54.6440010070801,48.2855987548828,1.067999958992,4.30130004882812,14.8039999008179,35.6192016601562,4.88570022583008,2,0
"59",0.358300000429153,0,55.8297004699707,55.9571990966797,15.1483001708984,-6.36569976806641,5.91200017929077,27.4925994873047,-5.91200017929077,3,0
"60",32.7647018432617,0.119300000369549,94.1153030395508,91.8702011108398,1.23759996891022,4.70529985427856,15.0322999954224,27.5028991699219,5.07310009002686,5,0
