"species","longitude","latitude","aet","cwd","ppt","tmn","tmx","fvegrec","mam","brd","rep"
"Ixodes pacificus",-17529.0398586,157612.569678,56.6510009765625,114.607002258301,8.20499992370605,4.23199987411499,26.7096996307373,1,62,132,12
"Ixodes pacificus",-90966.8270969,84454.1095212,-9999,-9999,0.170699998736382,16.4283008575439,34.3479995727539,6,48,172,19
"Ixodes pacificus",-217904.348894,63784.5916446,0.290699988603592,196.139007568359,0.290699988603592,12.5966997146606,32.5143013000488,6,46,172,18
"Ixodes pacificus",-219650.865838,62265.7974379,0.336699992418289,193.856994628906,0.336699992418289,12.2170000076294,32.6306991577148,7,47,172,17
"Ixodes pacificus",-219650.865838,62265.7974379,0.336699992418289,193.856994628906,0.336699992418289,12.2170000076294,32.6306991577148,7,47,172,17
"Ixodes pacificus",-219650.865838,62265.7974379,0.336699992418289,193.856994628906,0.336699992418289,12.2170000076294,32.6306991577148,7,47,172,17
"Ixodes pacificus",-222375.052586,39320.0679491,2.55599999427795,185.957000732422,0.264699995517731,11.3369998931885,32.0666999816895,8,45,177,15
"Ixodes pacificus",-218938.453778,1708.19608658,0.144299998879433,180.102005004883,0.144299998879433,12.2453002929688,26.2800006866455,6,50,202,15
"Ixodes pacificus",-218938.453778,1708.19608658,0.144299998879433,180.102005004883,0.144299998879433,12.2453002929688,26.2800006866455,6,50,202,15
"Ixodes pacificus",-218929.085829,2063.80591011,0.120999999344349,180.32600402832,0.120999999344349,12.2347002029419,26.1476993560791,6,42,198,14
"Ixodes pacificus",-218929.085829,2063.80591011,0.120999999344349,180.32600402832,0.120999999344349,12.2347002029419,26.1476993560791,6,42,198,14
"Ixodes pacificus",-218929.085829,2063.80591011,0.120999999344349,180.32600402832,0.120999999344349,12.2347002029419,26.1476993560791,6,42,198,14
"Ixodes pacificus",-229865.711199,-2788.98179793,0.970000028610229,181.856994628906,0.970000028610229,11.5500001907349,28.1956996917725,2,52,197,15
"Ixodes pacificus",-198446.736032,-10195.2899084,0.505299985408783,174.61799621582,0.505299985408783,12.2622995376587,24.4993000030518,6,48,192,18
"Ixodes pacificus",-198446.736032,-10195.2899084,0.505299985408783,174.61799621582,0.505299985408783,12.2622995376587,24.4993000030518,6,48,192,18
"Ixodes pacificus",-196987.921178,-10683.6333499,0.528699994087219,171.707992553711,0.528699994087219,11.9246997833252,25.1222991943359,4,48,189,17
"Ixodes pacificus",-198140.433932,-10463.9038598,0.500299990177155,175.393005371094,0.500299990177155,12.2193002700806,25.0177001953125,4,48,190,17
"Ixodes pacificus",-198140.433932,-10463.9038598,0.500299990177155,175.393005371094,0.500299990177155,12.2193002700806,25.0177001953125,4,48,190,17
"Ixodes pacificus",-198140.433932,-10463.9038598,0.500299990177155,175.393005371094,0.500299990177155,12.2193002700806,25.0177001953125,4,48,190,17
"Ixodes pacificus",-197896.582309,-10699.8859584,0.479999989271164,175.75,0.479999989271164,12.1149997711182,25.2653007507324,6,48,190,17
"Ixodes pacificus",-197605.995537,-11224.9736647,0.47299998998642,174.833999633789,0.47299998998642,12.0989999771118,25.2542991638184,6,48,190,17
"Ixodes pacificus",-195853.677996,-11495.4556922,0.407700002193451,170.106002807617,0.407700002193451,12.1156997680664,24.9169998168945,2,48,190,17
"Ixodes pacificus",-197353.75502,-11331.0362749,0.483300000429153,175.526992797852,0.483300000429153,12.068699836731,25.5716991424561,4,48,190,17
"Ixodes pacificus",-195681.285398,-12383.5311523,0.233300000429153,170.182998657227,0.233300000429153,12.2137002944946,24.7900009155273,6,47,190,17
"Ixodes pacificus",-195111.51722,-12851.7016659,0.129999995231628,171.912994384766,0.129999995231628,12.2589998245239,24.8477001190186,8,47,189,17
"Ixodes pacificus",-192537.543554,-74758.1225794,0.665000021457672,182.332000732422,0.665000021457672,13.9062995910645,26.4687004089355,2,50,184,20
"Ixodes pacificus",-208473.756767,-92724.2110219,-9999,-9999,-9999,-9999,-9999,8,47,188,19
"Ixodes pacificus",-208473.756767,-92724.2110219,-9999,-9999,-9999,-9999,-9999,8,47,188,19
"Ixodes pacificus",-141930.693571,-93305.8886322,0.114000000059605,183.518997192383,0.114000000059605,12.7650003433228,29.4172992706299,2,45,149,25
"Ixodes pacificus",156758.921392,-439517.022615,0.460700005292892,186.932998657227,0.460700005292892,17.9549999237061,27.4416999816895,5,50,158,17
